cover_stego,image_id,path,split,format,w,h,decode_ok,hash
unknown,1788,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1788.pgm,val,PPM,512,512,True,20fd6a9b9ac62f33a3038146ab975e06537f69050319187cf090a61fa4b5d176
unknown,1789,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1789.pgm,train,PPM,512,512,True,0cc7365c163354215505f6d6897b99b70107b4e1e716f73491ae21b10f2659d0
unknown,179,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\179.pgm,test,PPM,512,512,True,67445fb8a3ab1adc621c8319dd7d5d1270fed2f0947e80bdfd9a8d33b9f3efee
unknown,1790,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1790.pgm,test,PPM,512,512,True,6a823be024b7aecf5fd5d3ba1b27eab48984915ffab09f81eac4a4d713691144
unknown,1791,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1791.pgm,test,PPM,512,512,True,aef17ca43cb7dde425acca16b004ee2ef2799e5820a683946559524625b6601c
unknown,1792,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1792.pgm,train,PPM,512,512,True,cf6cede163232a574e675108288ed810b96992fa693e9569afa26a7b1f75854b
unknown,1793,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1793.pgm,test,PPM,512,512,True,18abab85481f2a73cf53a239bdf756348c2862968b2f75b73bfbfa4855302d4f
unknown,1794,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1794.pgm,train,PPM,512,512,True,a6799e7bdbfa3c9ef555509e7899097995d0ebe2a1141cacbe9beee29f2b7361
unknown,1795,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1795.pgm,train,PPM,512,512,True,353a7c384ad5e6acf32d6a00d73adbb0dddaf7b5b127b1512b3eecac3e8d95ed
unknown,1796,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1796.pgm,train,PPM,512,512,True,07b2b8e832aa7f9ed5995a6860bce9cb408d0dff8df0b34cb31990382f24a51f
unknown,1797,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1797.pgm,train,PPM,512,512,True,930e4b04df3bf6cabaf208d256ac2f15dac50958a1dd7e92aa5c031b501e47ee
unknown,1798,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1798.pgm,train,PPM,512,512,True,22474425f5a02ccdb0a38296273aa107a17a7d96dd14f44c0839aca084c9ea23
unknown,1799,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1799.pgm,train,PPM,512,512,True,0339f89cf801f3b4eb1319e89858649ee207de50658a8e8d1195c7525fcadd2f
unknown,18,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\18.pgm,train,PPM,512,512,True,0fac9f03a8de1b3cb57fc299bfd9ea0ba1764c7722ded59369e7f1ca0ec6ce9e
unknown,180,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\180.pgm,train,PPM,512,512,True,3f2fb418433ecdd444ed29c70f46afef0dcd79ff0edb45373b8ddab52396d3f3
unknown,1800,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1800.pgm,train,PPM,512,512,True,d7b77aa1aa7cee4b216604ee1227c332a3211d9e4934254f3ea67afedebf2c26
unknown,1801,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1801.pgm,train,PPM,512,512,True,81e6c126b3e1becb6fc592f19c711339d8dab391ca41ab479bfa307a4d9cb68d
unknown,1802,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1802.pgm,train,PPM,512,512,True,2bb57cb4ac9a7184416648d0f1305b1dd43c6009cd57b614eb8c2921910026ed
unknown,1803,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1803.pgm,train,PPM,512,512,True,034c5571f813ef00b84d6f1ebd972344d7156f26d6ef5a40c5efcae14ad3d1a7
unknown,1804,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1804.pgm,train,PPM,512,512,True,c17f4d08630e69f5a1bbe66864c694e28e9f62683ff8acc6a39b7c6831a5c36f
unknown,1805,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1805.pgm,train,PPM,512,512,True,eb2f52d62f00c6fa01aa9a89f44211eedcb2c8775959d3854bc7ca977ad3fa85
unknown,1806,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1806.pgm,train,PPM,512,512,True,61fb21ae3397f88e5d540de0bdff330f0d759ce898f40875da3b89b8ced155ed
unknown,1807,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1807.pgm,train,PPM,512,512,True,01e7686ed9cd487af55d06755f68b3340e71269e3b8c267873f7e5fc6cf0a465
unknown,1808,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1808.pgm,train,PPM,512,512,True,c3b17fdef45a88433345e4f75ea103718e0861876cd486f83fa07b6e6d37c15b
unknown,1809,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1809.pgm,train,PPM,512,512,True,d4ee5ac9ca7b1055795e3510cba6056631df63195c16f81c9810b9377c20e6b5
unknown,181,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\181.pgm,train,PPM,512,512,True,98f1dee85596894aadf615de1c435f8ee34eab1b95858642f48558ba67c800ef
unknown,1810,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1810.pgm,train,PPM,512,512,True,8ca12ca61ccfade73445ac204feb105621011365643787e434064f0e6c944282
unknown,1811,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1811.pgm,train,PPM,512,512,True,c7262a0fd38c044b37cd3362f1bba97fc940d6aea4e231427582b71472a34635
unknown,1812,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1812.pgm,train,PPM,512,512,True,b9d00fa4f60c39eb559d8d36c2aafa173ca23dc02e1ce001ea99c08bb98a024c
unknown,1813,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1813.pgm,test,PPM,512,512,True,40dfa4563308135411c73a5d3a5b4c11d0927e5e5cdbf32c859c0d5fe4311f04
unknown,1814,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1814.pgm,train,PPM,512,512,True,46661544c96fc59d0be6a454ae76b4967c934d031ff175170f22d500ec8cce52
unknown,1815,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1815.pgm,val,PPM,512,512,True,27f2b775adc31743553cd58ae96d5f74013a2f9b84e26da7d9c0312122e5d8e8
unknown,1816,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1816.pgm,train,PPM,512,512,True,0bd2b4fbe74862dfeb82eeebd6ea8ec87aa7d3397b0568cd88006e6c9a156a53
unknown,1817,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1817.pgm,train,PPM,512,512,True,5669ce4b13923bd089400a4ce80b6fb8cc135df96f3e04e15a1751eada02837d
unknown,1818,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1818.pgm,train,PPM,512,512,True,980fc94a9ce27555f6f4c62b0f27eb0711ec01f77c77584c1bb817b97a42d0e9
unknown,1819,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1819.pgm,train,PPM,512,512,True,2b468c7946917bfb0d43f70b0a09f5f32020e5f0e38359c35a7313c454fa0e0f
unknown,182,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\182.pgm,train,PPM,512,512,True,5a98e036998bc5270c3b3b87c5fbee15b765f535bd64c99ae3ada99a310d1adb
unknown,1820,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1820.pgm,test,PPM,512,512,True,ccfa8739a38040d1cea1e23498ed0b438f5a078731fee3c1a448a16774af12be
unknown,1821,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1821.pgm,train,PPM,512,512,True,00d848eca28b578776ec7e960cbf40a40e6492daa635b2c578a0111c1ec02ef8
unknown,1822,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1822.pgm,train,PPM,512,512,True,c95bd0e39da02df3371f6d565037fddffd57ef9df33c6a44213db4f104601000
unknown,1823,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1823.pgm,train,PPM,512,512,True,6ae3bef3fec31fbadef786e70190d2f277e711423be39bbce67ab522d9f6e371
unknown,1824,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1824.pgm,train,PPM,512,512,True,089f26c84e15e9525e0d233b22acc5c681d8166e60b852eeb1582a294f4e3e2f
unknown,1825,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1825.pgm,train,PPM,512,512,True,13ad602bb46b1f5e2e38b4a200e4f9601f0537e1574f1dc42f9c33e9a5e1ebaf
unknown,1826,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1826.pgm,train,PPM,512,512,True,5bf53d24307596ca68c4ada86fe96db43a11e8c679cee340d21d58440ae59e80
unknown,1827,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1827.pgm,val,PPM,512,512,True,2e40baba1c0901e8c2aa4e720e26f2b46f154572263e76ea7e719d1a227f7ea3
unknown,1828,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1828.pgm,train,PPM,512,512,True,fc1b1f66bb41f781b3ef254b1c77135b5a424dba0d361431f64fb75754fb8558
unknown,1829,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1829.pgm,train,PPM,512,512,True,1611e24322c83d668671edf8f7d734eb18b9e98515912f4cc4c817b9b8635af8
unknown,183,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\183.pgm,train,PPM,512,512,True,5041d0c4f379b55ce18e2f566d0a70528de16a4d75c76a876762415b22f5ce11
unknown,1830,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1830.pgm,train,PPM,512,512,True,49a4a46fd52abc2f8f6d0be2e45bda79929f503674f1cddc85080ee5dd842a1f
unknown,1831,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1831.pgm,train,PPM,512,512,True,1e69cb76c3bb6cdbf44785d6b3d601066c3f5ecaf8fd12822a19d1747a401293
unknown,1832,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1832.pgm,val,PPM,512,512,True,af55cf35956d1d3777b55862027ac63247f2c0d6ff9d4754e09ac9e301294521
unknown,1833,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1833.pgm,train,PPM,512,512,True,a9975dc3dec9013119f5c82d6b1a86aaf08f4a34a6ea7834a08a50b71276dd2e
unknown,1834,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1834.pgm,train,PPM,512,512,True,c12b81591bd761d690d9e73c89f77b7c955610ab0e8954debbe17dae39c6a187
unknown,1835,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1835.pgm,train,PPM,512,512,True,af6120f637fc0cd7206d84eea5153bcc8e276af26a14fa984f76870e00e00c3e
unknown,1836,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1836.pgm,train,PPM,512,512,True,a8f0161260ae23a43ad1623fc279c3f15589cd4f7f9db0533dc90ac44077c939
unknown,1837,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1837.pgm,test,PPM,512,512,True,1e302654f845a1046ceae4e02ff49355f300dba2ec98385da17ef316a7a32704
unknown,1838,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1838.pgm,train,PPM,512,512,True,6a92f6e633ad90046a80555238c67aec11eeb10140391cfcce9c07a6b0d18d46
unknown,1839,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1839.pgm,val,PPM,512,512,True,53ab60fbc610ddc879940d72a98a4a6ef3dd6e0dd590609133b56a444f37ef1a
unknown,184,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\184.pgm,train,PPM,512,512,True,bf319e6dbb6dbf2bf162f05a40040f04c5a9fdfd3e9d4239d6c3a5880ac0620e
unknown,1840,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1840.pgm,train,PPM,512,512,True,bcc573d1f0269f9722ffb507d3500fd7dde7d49047b3bf19dca9841b344d2664
unknown,1841,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1841.pgm,train,PPM,512,512,True,cab61955421784a2b5395c8570f8cf9842649d69cca03fcdef04732aa1415687
unknown,1842,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1842.pgm,train,PPM,512,512,True,6fb901ed5ba34427675d2bd32ed83c4b2069d5827be6f2d21982079e40406131
unknown,1843,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1843.pgm,train,PPM,512,512,True,1802b1d6dfdd3240aaf7223770a8bb31d3471e3bf90df9b952ba0fabf73ef8d6
unknown,1844,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1844.pgm,val,PPM,512,512,True,7cae07f0256dfd3f1b29fd4bf8e609b04afc5cb1dc3e2a7770b5b8c8af7d8ed2
unknown,1845,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1845.pgm,train,PPM,512,512,True,d3a15c93a144e351447b5f1706295ad403a46a5f477889d34407be357048a47c
unknown,1846,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1846.pgm,train,PPM,512,512,True,3333125ff80320e26c7e6d6c0bafbb73db8a32ecbff7c3c3b633afad665f1009
unknown,1847,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1847.pgm,train,PPM,512,512,True,a8ec1a556087ef28cff5afe6ea913a95bf6eeac6ec8e035a7e20e5df3159fa91
unknown,1848,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1848.pgm,train,PPM,512,512,True,984b47bac8af32e48e4287613bebfe6f4e786fed09ff8e04736e84e7457da296
unknown,1849,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1849.pgm,train,PPM,512,512,True,c2377dc760bd1b7c90d47002f140b6d80a9d7ea24557f5649572722f4fa23e59
unknown,185,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\185.pgm,train,PPM,512,512,True,63bc6ab4ebc4173c5b8f22d606f6b46b870f272865fc9e8c44de24cfe6846436
unknown,1850,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1850.pgm,test,PPM,512,512,True,700fc3654159e8f5ed73ce39b6f5ba8ddef04621e0dbd836ad2d5fde4b0af618
unknown,1851,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1851.pgm,train,PPM,512,512,True,5875e12cabe99a6bf626205bcf71b09598224deca2b68759b81094629a96df1a
unknown,1852,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1852.pgm,train,PPM,512,512,True,bdad3296898b9ffa29e7190cf90e7e6d081925e009982561f4233d2cd7c89405
unknown,1853,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1853.pgm,train,PPM,512,512,True,5238b87456533a4fb7ecff6f170f4cbf0e98568b5db23e5883016521d924a490
unknown,1854,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1854.pgm,train,PPM,512,512,True,cb687b5f0a7988959e296825f838b29a0063b93120f16d5531620ce844a40765
unknown,1855,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1855.pgm,val,PPM,512,512,True,f46c21ba817b6fda2bfd0a8ef241f366df694a84214000ab962652e55cfe9832
unknown,1856,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1856.pgm,train,PPM,512,512,True,4bbbc317fdfb482f87d21e5461737dbe71a3f8e73bbb523b5612a6f87e811736
unknown,1857,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1857.pgm,train,PPM,512,512,True,54e3ad01c2af0ac189dca9daff18cecfcefb4ccaea39417c8777d069223bd080
unknown,1858,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1858.pgm,train,PPM,512,512,True,9075d2e688327ce22e82b805506c374820ae213ce3297b540e7d8b33449cc3f3
unknown,1859,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1859.pgm,train,PPM,512,512,True,a97fb55349a866b1dc8206bfe6e6d9eda792833209f5abf54e4d2b3509ed4d49
unknown,186,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\186.pgm,val,PPM,512,512,True,62d5f354702b7fd2ccbea721bc8128e45848e0ef5e22938929e3f4d57b89a544
unknown,1860,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1860.pgm,test,PPM,512,512,True,e712336b12016608d245fdc59d23fd931a2820ccb00b4040304dc07a61c97520
unknown,1861,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1861.pgm,train,PPM,512,512,True,bdcabb41714f3a1f49b088763772931917a8d456b6b1e0ff48579d1483b57c41
unknown,1862,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1862.pgm,val,PPM,512,512,True,c861b9e249b3113b7403340eb710f8ef6e6830b1485fadb80d055cebd36cf987
unknown,1863,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1863.pgm,train,PPM,512,512,True,f710fc922139cfb8b0141bf0f98c8ef4592def0892db2ab84dd5c3987a7258a9
unknown,1864,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1864.pgm,train,PPM,512,512,True,4875f2f60c7b4d14df75a0b2002f5cfeeb859d4c77922373c47ceb8c26a5c3de
unknown,1865,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1865.pgm,train,PPM,512,512,True,3bb426c9f27c7e8f3523428e8210756ccf9f89739e49fa20bee322c94200d653
unknown,1866,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1866.pgm,test,PPM,512,512,True,0ae429cbbeaa6aa85e56daeab6769379689e5c9428be2c0b41b817a7c0e875ed
unknown,1867,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1867.pgm,test,PPM,512,512,True,56b135e7e6a0ac0549c0f2548b1576f617a584fd646e03e28618b1ca18343252
unknown,1868,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1868.pgm,train,PPM,512,512,True,8d9610142959315bec639cbe47fbf633f81375f390e1090b40bf82a45920dbb0
unknown,1869,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1869.pgm,val,PPM,512,512,True,9fc811dd46c6006f8f0df4c832795b2ba2e1ce1810c494a58735bdef19e6cfaa
unknown,187,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\187.pgm,train,PPM,512,512,True,4007b6bad514cc31788b4af46a1bd34c3cb1a38dd807f291e368dbaf5ce7105a
unknown,1870,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1870.pgm,train,PPM,512,512,True,cd9e57a119f5b9e3dd1805e70c1a0d20795f0f0701fbe941150f107673cb797d
unknown,1871,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1871.pgm,test,PPM,512,512,True,bf28f62785480fab87f455663b18f965fdfd518147c4d56da7c0e69456d21d72
unknown,1872,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1872.pgm,test,PPM,512,512,True,3f1bfe05ee812e1aae29ad642fd22b3741e506b6402669f274850e0c63d6e2c6
unknown,1873,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1873.pgm,train,PPM,512,512,True,93d15496968f80ade2e991627b8bbdf9f4e0d69312b729270b8b5e38ffaade20
unknown,1874,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1874.pgm,train,PPM,512,512,True,257cc86643814a7330f6ea4f5f75ebf0cf66f3e8c6564fc1e47196018dd42b82
unknown,1875,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1875.pgm,train,PPM,512,512,True,b7e6c18f955b6488cd0b0d87543f40dd7051a4574d7567b41f9a71cb45c8a314
unknown,1876,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1876.pgm,train,PPM,512,512,True,6138c9349e1f7d704fbc7e7e2ce3ae52f57edfab150afda9c402ccf624b52db8
unknown,1877,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1877.pgm,train,PPM,512,512,True,9bec2f8eb2e0388183df25019b199bb45ff246e5b8973b599e8f7d119a58a824
unknown,1878,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1878.pgm,train,PPM,512,512,True,21c655851f946c69322308db365e9ecbe5e51cf7a7d9417d8ee02534ef2b402c
unknown,1879,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1879.pgm,train,PPM,512,512,True,396cb29517d7fa1e7dc7a958eab80690e42ad198ecc5176895ca405d925f878b
unknown,188,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\188.pgm,train,PPM,512,512,True,86aa45df6addad6313b86a96be9c536bf617a29ea4c610bb443458feac7e88f2
unknown,1880,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1880.pgm,train,PPM,512,512,True,82f1a94dd712bfcc9b16ee65519ea6b26a9ad23fd9568f134188aac8a878d739
unknown,1881,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1881.pgm,train,PPM,512,512,True,230203235efd45b34b6f87b3f472b9d563dd29ff430346f3f39d52a874d28573
unknown,1882,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1882.pgm,val,PPM,512,512,True,209b61c1e7dafa5c5a4b1636d17974498332a7d21639a8fa8b6c6e4d1d93098a
unknown,1883,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1883.pgm,train,PPM,512,512,True,c235d4b709ee61cce8f3327b09bb69de241a702f1676b2df7c8ca9713e0d6957
unknown,1884,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1884.pgm,train,PPM,512,512,True,15dbaa7a358e45db71095fd78b80880cd3ea14ac7d9dcf1b5d654ab8392e8673
unknown,1885,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1885.pgm,train,PPM,512,512,True,d496b5aceeda3438ede8c9e02f614269d96e1f27bcb441ef3263dbca3d1c80dd
unknown,1886,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1886.pgm,train,PPM,512,512,True,d8b64ec8eae3f19edff097fa2e7c208c2825f68a4aa35633ccc6ade16ec9c1c8
unknown,1887,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1887.pgm,train,PPM,512,512,True,071374fcac203fbd41ebc2ae69e2406aef24ece8410d8c214064e0b73d7c28eb
unknown,1888,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1888.pgm,train,PPM,512,512,True,59fa4597eed7db9f890e3a444692696f90116113110b9b95d0d87a3f0e7abace
unknown,1889,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1889.pgm,train,PPM,512,512,True,9cb113e1380bce4a13dc558df7f78b89d0a3dc4764750509a5318f6d0b46b446
unknown,189,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\189.pgm,train,PPM,512,512,True,d3f4579417c79702c8512e90842b122b1b0b3d667d5d57d74d039feadb2d7b3e
unknown,1890,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1890.pgm,train,PPM,512,512,True,01302670047fdcb8b67e4ccd50698a3f9e75deb3fca0e1e05495c25811d1d9eb
unknown,1891,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1891.pgm,train,PPM,512,512,True,a97bc81d4f7b012ba9db4ae2d9e24813ad44edc7a6d052c1f4babd378931791b
unknown,1892,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1892.pgm,test,PPM,512,512,True,9c946d71dce416c07bf81382ff4be0915a16ca746b3ce155f34e9d5a788be72a
unknown,1893,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1893.pgm,val,PPM,512,512,True,63a398702eb9a01d82ef229b91c1ca55beaa5b7ac42777250220f97d0a84a374
unknown,1894,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1894.pgm,train,PPM,512,512,True,7d55f698585f4056f4f6b81b0235f69be0159f70865dff42d405bd3f68378cf4
unknown,1895,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1895.pgm,train,PPM,512,512,True,0110d129542e22785fb7d76bd40acbe662b7e2aeec2c92890b10fa8dc26f7063
unknown,1896,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1896.pgm,test,PPM,512,512,True,bc84411b83fe6428b3404497eb725d6434ae3464f867d0fef66239a8521a9d4b
unknown,1897,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1897.pgm,train,PPM,512,512,True,e97a0984affec4b14af59c3dc6561cdd6cd74e39d9c25ee18e51d4150da30adb
unknown,1898,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1898.pgm,train,PPM,512,512,True,820dced7b7ccc03a5a4a6c6c40f40d8d62219bc16446d52151c95f72d4d44626
unknown,1899,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1899.pgm,train,PPM,512,512,True,fbd9eb95a1af0b67401b5ceb8d80716ca4e47dbb60a13ff6d4b6ca4508ff5fef
unknown,19,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\19.pgm,train,PPM,512,512,True,c6c4db4c5021ac7b4335fb1739cc7bd1707b9361c3af759746e5c1b1bb540255
unknown,190,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\190.pgm,val,PPM,512,512,True,c82e8bacdc10709aea31867cb650f87bd68a33f9f0d906fc58460863de46177d
unknown,1900,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1900.pgm,train,PPM,512,512,True,bb036c07ad50a9fa607e2e0a4cb13c961e43dfaf804d5cac9a72e8a1879c62b3
unknown,1901,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1901.pgm,train,PPM,512,512,True,fc6298a7ca781a4af1f5c77717fca3008ecfa3864cdf4d27b90fb339d8de6ed4
unknown,1902,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1902.pgm,test,PPM,512,512,True,6cc220ac0398750629484490ced56631f51a9c6e6a727cd3afc64ebb607da064
unknown,1903,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1903.pgm,train,PPM,512,512,True,af4ae1e073a76f47d1d8571f7649b8cc7e960393053c077707b3ac3dfa40360a
unknown,1904,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1904.pgm,train,PPM,512,512,True,a57803a3bb299d94513581f15783ac8f6f93f7eb0287649ef25f45eb2ce5200d
unknown,1905,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1905.pgm,train,PPM,512,512,True,92450887e16b770f855568457a85e22c127ba92886f5a1ac2359176466535775
unknown,1906,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1906.pgm,val,PPM,512,512,True,9909879bf3233970c4daead6f24e15ea6fed40d8fe668c246cca1d4713da5cd0
unknown,1907,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1907.pgm,test,PPM,512,512,True,51a3eb2a9ddc02437472b64c02a122d96acd75c077ff77a9bb5d01ce1723a579
unknown,1908,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1908.pgm,train,PPM,512,512,True,a82ad7fb9cfb8058609c3b0966a73f8d04d674b18abfbe4402abe73e2d2a0f24
unknown,1909,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1909.pgm,train,PPM,512,512,True,efeb5b95d6108ef68d7d79b02b8ec49ddf42ad551466b375f4bbdf9dc9b14c31
unknown,191,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\191.pgm,train,PPM,512,512,True,d73f70606f06054a7beb4f901712c498cdecace88838b75e0680207eca618a53
unknown,1910,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1910.pgm,train,PPM,512,512,True,8b25df874695a5d529a5e35c56c416dda7a67679a3dd159265bcf4b8d11444a6
unknown,1911,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1911.pgm,train,PPM,512,512,True,28684a2b1a36abfc27bc730bb34b4bf92882e12ea9b60a4f19cfbf7bad59486e
unknown,1912,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1912.pgm,train,PPM,512,512,True,e2001e3b4b12434c4afb1a0e5dbd24f691b26bdbc6f504fcea59107eaaa07683
unknown,1913,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1913.pgm,test,PPM,512,512,True,f2badc5553babadfebdb5dbf293bd942a68da82074353e3dc7de1e8e86769682
unknown,1914,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\1914.pgm,val,PPM,512,512,True,dbb8da7ff60ce17c77d892e7203a782676a7676695c5367797c00ab920d3462e
